"NU_ANO_CENSO","CO_REDE","NO_REDE","CO_ORGAO_REGIONAL","NO_ORGAO_REGIONAL","CO_DISTRITO","NO_DISTRITO","TP_LOCAL","LOCALIZACAO","CO_ENTIDADE","NO_ENTIDADE","CO_CLASSIFICAÇÃO","NO_CLASSIFICAÇÃO","DS_ENDERECO","NU_ENDERECO","DS_COMPLEMENTO","NO_BAIRRO","GEO_REF_LATITUDE","GEO_REF_LONGITUDE","NU_DDD","NU_TELEFONE","TX_EMAIL",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53002300","JI 304 NORTE","1","Prédio SEEDF - Gestão SEEDF","QUADRA SQN 304","S/N","AREA ESPECIAL","ASA NORTE","-15.77615412","-47.88575255","61","39017586","ji304norte.ppc@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53002318","JI 305 SUL","1","Prédio SEEDF - Gestão SEEDF","QUADRA SQS 305","NULL","AEREA ESPECIAL","ASA SUL","-15.8084678","-47.8986852","61","39012508","ji305sul@gmail.com.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53002326","JI 308 SUL","1","Prédio SEEDF - Gestão SEEDF","QUADRA SQS 308","NULL","AREA ESPECIAL","ASA SUL","-15.8142305","-47.9063792","61","39012509","ji308sul@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53002334","JI 312 NORTE","1","Prédio SEEDF - Gestão SEEDF","QUADRA SQN 312","NULL","AE","ASA NORTE","-15.7515174","-47.8923927","61","39017527","j.i.312norte@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53002342","JI 314 SUL","1","Prédio SEEDF - Gestão SEEDF","QUADRA SQS 314","NULL","NULL","ASA SUL","-15.8262108","-47.922552","61","39012494","ji314sul.ppc@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53002350","JI 316 SUL","1","Prédio SEEDF - Gestão SEEDF","QUADRA SQS 316 AREA ESPECIAL","S/N","NULL","ASA SUL","-15.8289415","-47.9271741","61","39017693","jisqs316@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53002369","JI 404 NORTE","1","Prédio SEEDF - Gestão SEEDF","QUADRA SQN 404","NULL","AREA ESPECIAL","ASA NORTE","-15.7752157","-47.8763998","61","39017582","2010ji404n@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","19","RECANTO DAS EMAS","15","RECANTO DAS EMAS","1","Urbana","53014596","JI 603 DO RECANTO DAS EMAS","1","Prédio SEEDF - Gestão SEEDF","QUADRA 603 CONJUNTO 9","LOTE 1","AREA ESPECIAL","RECANTO DAS EMAS","-15.9178578","-48.0579107","61","39018208","ji603.remas@edu.se.df.gov.br",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","3","TAGUATINGA","1","Urbana","53018966","JI ALECRIM","3","Prédio OSC - Gestão OSC","QUADRA QSD 7 CS 4","4","NULL","TAGUATINGA SUL TAGUATINGA","-15.843102","-48.048117","61","30463388","educalecrim.adm@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","6","PLANALTINA","1","Urbana","53006682","JI CASA DE VIVENCIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QUADRA 1","NULL","AV.NS 01 A.ESP. 9","SETOR RESIDENCIAL LESTE PLANALTINA","-15.6124271","-47.6506127","61","39014462","jcasadevivencia@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53002229","JI CASA DO CANDANGO","3","Prédio OSC - Gestão OSC","SGAS QUADRA 603 CONJUNTO A","S/N","L2 SUL","ASA SUL","-15.81146","-47.88375833","61","32259060","contato@casadocandango.org.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","9","GUARA","10","GUARA","1","Urbana","53008707","JI LUCIO COSTA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EPTG QE 1 AREA ESPECIAL 2","NULL","NULL","QUADRAS ECONOMICAS LUCIO COSTA GUARA","-15.80935968","-47.98588138","61","39013691","jilc.guara@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","16","LAGO SUL","1","Urbana","53009614","JI VI COMAR","1","Prédio SEEDF - Gestão SEEDF","VILA DO NPV DOS OFICIAIS","SN","NULL","SETOR DE HABITACOES INDIVIDUAIS SUL","-15.855814","-47.9083797","61","39017782","jivicomar@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","4","BRAZLANDIA","4","BRAZLANDIA","1","Urbana","53005260","JIN MENINO JESUS","3","Prédio OSC - Gestão OSC","AREA ESPECIAL 2","NULL","LOTE M/N","SETOR NORTE BRAZLANDIA","-15.67257","-48.19238","61","33911113","cio.meninojesus@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","9","CEILANDIA","1","Urbana","53019903","JIN SEMEANDO","3","Prédio OSC - Gestão OSC","QUADRA QNM 31","NULL","NULL","CEILANDIA SUL CEILANDIA","-15.829093","-48.091373","61","986629780","adebrazsemeando@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","7","NUCLEO BANDEIRANTE","8","NUCLEO BANDEIRANTE","1","Urbana","53012585","LAR EDUCANDARIO NOSSA SENHORA MONT SERRAT","3","Prédio OSC - Gestão OSC","TERCEIRA AVENIDA AREA ESPECIAL 7 MODULO N","NULL","NULL","NUCLEO BANDEIRANTE","-15.87558973","-47.97613696","61","35521324","sedemontserrat@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","6","PLANALTINA","1","Urbana","53016939","NOVA FENIX INSTITUTO DE EDUCACAO","3","Prédio OSC - Gestão OSC","QUADRA 01 CONJUNTO 1E LOTE","3","LOTES 04 E 06","JARDIM RORIZ - PLANALTINA","-15.60367874","-47.65320287","61","33081314","novafenix.instituto@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","19","RECANTO DAS EMAS","34","AGUA QUENTE","1","Urbana","53019245","PELICANO - C DE CONVIVENCIA E EDUC INF","3","Prédio OSC - Gestão OSC","COND RESIDENCIAL SAO FRANCISCO QD 4","NULL","NULL","RECANTO DAS EMAS","-15.937708","-48.224928","61","35592784","crechepelicano@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","19","RECANTO DAS EMAS","15","RECANTO DAS EMAS","2","Rural","53017145","PRO-VIDA C DE EDUC INF","3","Prédio OSC - Gestão OSC","AVENIDA VARGEM DA BENCAO CHACARA","29","29","RECANTO DAS EMAS","-15.90304667","-48.09824333","61","33312132","educacaoinfantil@providadf.org",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","3","TAGUATINGA","1","Urbana","53015150","RECANTO INF CALAZANS","3","Prédio OSC - Gestão OSC","QUADRA QNL 10 CONJUNTO F CASA","2","NULL","TAGUATINGA NORTE TAGUATINGA","-15.82232517","-48.07744757","61","35611861","escolacalazans@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","3","TAGUATINGA","1","Urbana","53084039","SOCIEDADE ANCHIETA DE EDUCACAO INTEGRAL LTDA","3","Prédio OSC - Gestão OSC","QSC 19 QUADRA 27 - CONJUNTO A LOTE 16","NULL","SETOR PRIMAVERA","TAGUATINGA","-15.85129453","-48.06563674","61","33510110","contato@anchietadf.com.br",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","100","ESCOLA PARTICULAR","2","GAMA","1","Urbana","53020111","RENASCER ESC INF","3","Prédio OSC - Gestão OSC","EQ 12/14 - ÁREA ESPECIAL ESCOLA - SETOR LESTE","NULL","NULL","GAMA","-16.016255","-48.047940","61","30450556","renascereducacaoinfantil@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","101","ESCOLA PARTICULAR","7","PARANOA","1","Urbana","53020243","COL PRIMEIRO","3","Prédio OSC - Gestão OSC","QUADRA 2, CONJUNTO J, LOTES 7 E 8","NULL","NULL","PARANOA","-15.782302","-47.779879","61","30268686","mararubiaabreu@hotmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","102","ESCOLA PARTICULAR","2","GAMA","1","Urbana","53020251","C EDUCATIVO APRENDER E BRINCAR- CEAB","3","Prédio OSC - Gestão OSC","QUADRA 19, LOTE 8, COMERCIAL","NULL","NULL","SETOR OESTE GAMA","-16.014149","-48.074232","61","35364191","ceabaprenderebrincar@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","103","ESCOLA PARTICULAR","35","ARAPOANGA","1","Urbana","53020260","ESCOLINHA TURMA DO MICKEY","3","Prédio OSC - Gestão OSC","QUADRA 1, CONJUNTO H, LOTE 10","NULL","NULL","ARAPOANGA ","NULL","NULL","61","33886819","dayaneramalho3@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","104","ESCOLA PARTICULAR","35","ARAPOANGA","1","Urbana","53020286","ESC DE EDUC INF PATATI PATATA","3","Prédio OSC - Gestão OSC","QUADRA 11, CONJUNTO D, LOTE 14","NULL","NULL","ARAPOANGA ","-15.638866","-47.648192","61","995819788","escolinhapattattipattatta@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","104","ESCOLA PARTICULAR","1","BRASILIA","1","Urbana","NULL","COL HORIZONTE ASA SUL","3","Prédio OSC - Gestão OSC","SGAS 910, CONJUNTO A","NULL","NULL","ASA SUL ","-15.811232","-47.912646","61","35430216","colegioaprovacaoas@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","104","ESCOLA PARTICULAR","14","SAO SEBASTIAO","1","Urbana","NULL","FABULA ESPACO EDUCACIONAL - UNIDADE 01","3","Prédio OSC - Gestão OSC","QUADRA 201, CONJUNTO 16, LOTE 30, SETOR RESIDENCIAL OESTE","NULL","NULL","SAO SEBASTIAO","-15.904201","-47.775768","61","35544440","fabula.espacoinfantil@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","104","ESCOLA PARTICULAR","3","TAGUATINGA","1","Urbana","NULL","ESC ESPACO IDEAL","3","Prédio OSC - Gestão OSC","QSD 33, CASA 7","NULL","NULL","TAGUATINGA","-15.849920","-48.047055","61","30374747","escola@meuespacoideal.com.br",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","105","ESCOLA PARTICULAR","33","ARNIQUEIRA","1","Urbana","53020227","SAAD JUNIOR ESPACO PEDAGOGICO","3","Prédio OSC - Gestão OSC","SETOR HABITACIONAL ARNIQUEIRA, CJ 5, CH 131, LOTE 21","NULL","NULL","ARNIQUEIRA","-15.856784","-48.020128","61","NULL","supervisorasaad@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","106","ESCOLA PARTICULAR","35","ARAPOANGA","1","Urbana","NULL","ESC GENIOS DO FUTURO","3","Prédio OSC - Gestão OSC","COND PORTAL DO AMANHECER III, CJ E, LOTE 9","NULL","NULL","SETOR HABITACIONAL ARAPOANGA ","-15.643689","-47.655832","61","3489-4004","adalcimeialucasdf@gmail.com",""
